,khipu_id,kfg_name,okr_name,original_name,legal_filename,nickname,museum_name,museum_num,museum_description,region,provenance,num_cord_clusters,mean_cords_per_cluster,max_subsidiary_branches,num_top_cord_double_sum_clusters,num_top_cord_sum_clusters,num_banded_clusters,num_seriated_clusters,num_decreasing_clusters,benford_match,hierarchical_cluster_pos,num_canuto_cords,num_cords,recto_cords,verso_cords,r_ratio,v_ratio,rv_cords,num_pendant_cords,num_nonzero_top_pendant_cords,num_top_cords,num_subsidiary_cords,num_s_cords,num_z_cords,mean_cord_value,fanout_ratio,num_total_cords,num_ascher_colors,knot_cluster_count,knot_count,mean_knots_per_cord,num_s_knots,num_z_knots,percent_s_knots,percent_z_knots,notes,pcord_notes
70,1000082,AS125,KH0140,AS125,AS125,,"Museum für Völkerkunde, Berlin",VA42670,,Unknown,Pachacamac,5,3.2,1,0,0,5,0,0,0.8541985658841924,272,0,16,0,0,0.0,0.0,0,16,0,0,0,0,0,3022,1.0,16,2,60,165,10.3125,0,0,0.0,0.0,See AS097 for all Pachamac.,
378,1000135,UR1162A,KH0178,AS162A,UR1162A,,"Museum für Völkerkunde, Berlin",VA47106B,,Unknown,Ica,4,4.0,1,0,0,0,4,0,0.6737855340839974,376,0,16,0,0,0.0,0.0,0,16,0,0,0,16,0,4,1.0,16,5,15,15,0.9375,0,13,0.0,0.8666666666666667,"See AS100 for all Ica quipu.<br/>While all s and L knots are Z knots, the E knots are noted as both S and Z but no which is which so they have been left ""unknown"".",<br/>The B main cord (AS162A) is extended by a W main cord (AS162B).  The W main cord is formed into a large loop by being passed through its own twisted end.  It has also been passed through the twisted end of the B main cord so that it dangles from the end of the B cord.  (See diagram in Ascher and Ascher 1987:1001.)
37,1000178,AS062,KH0073,AS062,AS062,,"O. Nunez del Prado, Cuzco",4B,,Unknown,Unknown,8,4.0,2,0,0,0,8,0,0.7803888610532858,396,0,32,0,0,0.0,0.0,0,16,0,0,16,0,0,5,2.0,32,2,18,34,1.0625,0,0,0.0,0.0,"1. Construction note [on pendant 6]: At 27.0 cm. there is a knot on this subsidiary.  Pendant 6 is slipped though the knot.<br/>2. This quipu is associated with quipus AS059-AS067.  See discussion under AS059.<br/>3. By spacing, there are 8 groups.  Each group has 2 pendants with one subsidiary on each pendant.  With the exception of one subsidiary, all groups have the same color pattern: W sub KB, KB sub W.  <br/>4. With the exception of one blank pendant (P1 in group 5), and one broken pendant of unknown value (P2 in group 6), for all groups: 6 </= P1 </= 9; 6 </= P1 + P1s1 </= 10; 10 </= P2 </= 15; 14 </= P2 + P2s1 </= 20; 23 </= P1 + P1s1 + P2 + P2s2 </= 29<br/>5. Double long knots appear on 4 of the 8 white subsidiaries.",
53,1000222,AS080,KH0093,AS080,AS080,,"Musee de l Homme, Paris, France",64.19.1.8,,Unknown,Unknown,3,13.333333333333334,2,0,0,1,2,2,0.8771449393555131,507,0,40,0,40,0.0,100.0,40,16,0,0,24,40,0,17,2.5,40,10,19,44,1.1,25,19,0.5681818181818182,0.4318181818181818,"1. M1=R:FB:0Y:G0<br/>2. AS074-AS080 are associated.  See AS074 for discussion.<br/>3. By spacing and color pattern, there are 4 groups of 6, 2, 6, 2 pendants respectively.<br/>4. All pendants in group 1 are united by being the same color (BS).  Each pendant in the group has one or two subsidiaries.  When there are two subsidiaries, the first is colored GL and the second BS:0Y.  When there is one, it is one of these colors.  Similarly, group 3 is united by being one color (W) and each pendant has 1 to 4 subsidiaries.  The color pattern for the subsidiaries is consistant (0Y, BS, R:FB:0Y:G0, AB) although they don't all necessarily exist.<br/>5. The quipu contains only the values 0-7 and 16, 17.  Double unit values (L knots followed by E knots) appear but only in group 1.<br/>6. The values in groups 1 and 3 are related in reverse order.  Let P(1i) and P(3i) (i=1,...,6) represent values in groups 1 and 3 respectively and S(1i) and S(3i) represent the sum of the values of the subsidiaries in the ith position in these groups.  Then,",
312,1000353,UR104,KH0340,UR104,UR104,,Museo Temple Radicati,9A,,Unknown,Unknown,1,31.0,3,0,0,0,1,0,0.9389146679153733,549,0,31,15,0,100.0,0.0,15,16,0,0,15,30,0,13,1.9375,31,21,21,50,1.6129032258064515,44,6,0.88,0.12,,
517,1000592,UR254,KH0490,UR254,UR254,,"Museum fur Volkerkunde, Leipzig",SAM 12408,,Unknown,Pachacamac,4,4.0,1,0,0,4,0,1,0.481651924529387,168,0,16,16,0,100.0,0.0,16,16,0,0,0,16,0,9,1.0,16,1,11,17,1.0625,3,14,0.17647058823529413,0.8235294117647058,,
64,1000044,AS101 - Part 2,KH0115,AS101 - Part 2,AS101_Part_2,,"Museum für Völkerkunde, Berlin",VA42528,,Unknown,Pachacamac,2,14.0,2,0,0,0,2,0,0.6072718023132604,295,0,28,0,0,0.0,0.0,0,16,0,0,12,0,0,47,1.75,28,8,17,125,4.464285714285714,0,0,0.0,0.0,"1. Because only single knots are found on this quipu, the Aschers interpreted the lower knot cluster as the units position and the higher as the tens position.  This interpretation has not been followed.  <br/>2. AS101 consists of 2 quipus tied together.  The 2 parts are listed as AS101 - Part 1 and AS101 - Part 2.  The twisted ends of the main cords of the 2 parts are tied together with a square knot.  <br/>3. This is one of several quipus acquired by the Museum in 1907 with provenance Pachacamac.  See AS97 for a complete listing.  <br/>Additional notes are found in Ascher and Ascher 1987:700, 702-704.",<br/>The twisted ends of the main cords of the 2 parts are tied together in a square knot.
132,1000204,AS35A,KH0043,AS35A,AS35A,,Brooklyn Museum,X591a,,Unknown,Unknown,4,4.0,1,0,0,2,2,0,0.1664106494517693,409,0,16,0,0,0.0,0.0,0,16,0,0,0,0,0,2,1.0,16,5,6,6,0.375,0,0,0.0,0.0,"1. AS35A-AS35D is a collection of 4 quipus that are tied together.  The main cords are connected consecutively: AS35A to AS35B; AS35B to AS35C; AS35C to AS35D.<br/>2. AS35A has one group of 3 pendants with values seperated by a space from 13 blank pendants.  The 13 pendants are divided into groups of 4, 4, and 5 pendants by color.<br/>3. The 4 quipus make use of the same colors alone or in combination: YB is found on all 4; MB and R are on A and D; KB is on B and D; YG is on A and C; and G is on C and D.<br/>4. The values on AS35D repeat values on AS35A and B.  The values on AS35A are limited to 17, 11, 14, and the first 3 pendant values on AS35D are 12 with a subsidiary of 5 (total 17), 11, 14.  AS35B is limited to 4 values - 10, 22, 26, 34 - and the second group of pendants on AS35D have the same colors and the quite similar values of 10, 21, 26, 34.<br/>correction to 2: ""AS35A has one group of 3 pendants with values separated by a space from 13 blank pendants.""",
358,1000087,UR1130,KH0145,AS130,UR1130,,"Museum für Völkerkunde, Berlin",VA37865,,Unknown,near Lima,2,14.0,2,0,0,1,1,0,0.956646068105228,374,0,28,0,0,0.0,0.0,0,16,0,0,12,28,0,4,1.75,28,11,15,31,1.1071428571428572,0,30,0.0,0.967741935483871,"AS130, AS154, AS155, AS177, and AS178 were acquired by the Museum in 1907 with provenance near Lima.  For a discussion of them see Ascher and Ascher 1987:850-851.<br/>1. Construction note: The twisted end of cord 1 is linked through the twisted end of the main cord so that it dangles from the end of the main cord. (See diagram fo AS100)<br/>3. The 16 pendants are 11 different colors. Only 1 color appears on more than 2 pendants. All pendants with the repeated color DB:W have subsidiaries that are YB and have the same value on the pendant as on the subsidiary. <br/>4. With the exception of the first pendant and its subsidiary, all values are 0-6.<br/>5. The sum of the values on the first pendant and its subsidiary equals the sum of the values on the other 15 pendants and their subsidiaries.<br/>6. Discussion of AS130, AS154, AS155, AS177, AS178, and associated blank quipu:<br/>nan",
348,1000074,UR1118,KH0132,AS118,UR1118,,"Museum für Völkerkunde, Berlin",VA42601,,Unknown,Pachacamac,3,6.666666666666667,2,0,0,3,0,0,0.6791516855907515,43,0,20,0,0,0.0,0.0,0,15,0,0,5,20,0,2809,1.3333333333333333,20,2,27,180,9.0,12,168,0.06666666666666667,0.9333333333333333,"See AS097 for a complete listing of ""Pachacamac"" quipus.","<br/>The main cord is braided D0:W, S-wrapped with D0.  The second group (pendants 2-8) are noted by G. Urton as ""This group is actually on a ""subsidiary"" main cord (see p. 793)."""
165,1000451,HP032,KH0564,HP032,HP032,HP/AR 032,Museo de Sitio de Pachacamac,MSP 1429/RN 43405,,Unknown,Pachacamac,4,3.75,1,0,0,4,0,1,0.5626053580814893,447,3,15,0,15,0.0,100.0,15,15,0,0,0,15,0,9,1.0,15,1,18,23,1.5333333333333334,0,22,0.0,0.9565217391304348,,
94,1000149,AS177,KH0194,AS177,AS177,,"Museum für Völkerkunde, Berlin",VA37859(B),,Unknown,near Lima,6,2.5,1,0,0,6,0,2,0.611124825301661,353,5,15,0,0,0.0,0.0,0,15,0,0,0,0,0,26,1.0,15,2,33,50,3.3333333333333335,0,0,0.0,0.0,See AS130 for all 'near Lima' khipus.,
35,1000171,AS060,KH0071,AS060,AS060,,"O. Nunez del Prado, Cuzco",6B,,Unknown,Unknown,4,3.75,1,0,0,3,1,0,0.865751138810622,414,0,15,0,0,0.0,0.0,0,15,0,0,0,0,0,3,1.0,15,3,15,15,1.0,0,0,0.0,0.0,"1. This quipu is associated with AS059-AS067.  See discussion under AS059.<br/>2. Groups are set off by spacing and color.  There are 4 groups of 3, 4, 4, 4 pendants by spacing.  In group 1 all pendants are colored YB; the first 2 in group 2 are YB:W and the next 2W; all pendants in groups 3 and 4 are colored W.<br/>3. All pendant values are 1-8.",
49,1000220,AS076,KH0089,AS076,AS076,,"Musee de l Homme, Paris, France",64.19.1.4,,Unknown,Unknown,2,8.0,2,0,0,0,2,0,0.746778267726019,503,8,16,0,15,0.0,100.0,15,15,0,0,1,15,0,4,1.0666666666666667,16,3,30,36,2.25,0,34,0.0,0.9444444444444444,"1. Multiple unit knots appear on the pendants.  The largest long knot cluster used is 5; the maximum number of clusters on a pendant is 4.  The values indicates are the total number of knots and for all cords are 1 to 10.<br/>2. AS074-AS080 are associated,  See AS074 for discussion.<br/>3. By spacing, there are two groups of 8 pendants and 7 pendants respectively.<br/>4. In both groups, pendants 1, 2, and 7 are the same color and the values of pendants 1, 2, 3 are the same.",
435,1000395,UR161,KH0401,UR161,UR161,,Valle de Ica Hacienda Callango Ocucaje,03991-02,,Unknown,Unknown,2,7.5,1,0,0,1,1,0,0.6047172232100805,274,0,15,1,14,7.0,93.0,15,15,0,0,0,15,0,5041,1.0,15,5,31,95,6.333333333333333,93,2,0.9789473684210527,0.021052631578947368,"This khipu appears to be 2 objects knotted together. A (refers to diagram) is a cord with two pendants, and c which is looped and tied to the primary cord. B is a cord with 8 pendants, some which have subsidiaries. The knots are all single knots. No obvious decimal arrangement. G. Urton determined that this is most like a modern herder's khipu or a middle horizon khipu and decided not to study it. All cotton, AB color",<br/>broken @ 7.ocm
306,1000107,UR1033C,KH0037,AS033C,UR1033C,,"Peabody Museum, Harvard University",41.52.30/293B,,Unknown,Unknown,8,1.875,1,0,0,1,7,0,0.8667517334291371,504,0,15,4,11,27.0,73.0,15,15,0,0,0,15,0,1,1.0,15,2,14,14,0.9333333333333333,0,14,0.0,1.0,This khipu is part of a collection of 7 connected khipus (AS033A-G) all with the same museum number.,
1,1000167,AS011,KH0012,AS011,AS011,,"Niedersächsische Landesmuseum, Hanover, West Germany",10087,,Unknown,Unknown,2,12.0,2,0,0,2,0,1,0.5735630146753786,227,0,24,0,0,0.0,0.0,0,15,0,0,9,0,0,59,1.6,24,2,20,63,2.625,0,0,0.0,0.0,,
511,1000558,UR247,KH0483,UR247,UR247,,"Ethnologisches Museum, Berlin, Germany",VA 42610,,"Central Coast, Peru",Pachacamac,4,3.75,1,0,0,4,0,1,0.8632379558779656,276,0,15,15,0,100.0,0.0,15,15,0,0,0,15,0,5089,1.0,15,1,60,165,11.0,151,14,0.9151515151515152,0.08484848484848485,,
174,1000573,HP044,KH0573,HP044,HP044,,"Museo Nacional de Arqueología, Antropología e Historia del Perú",MNAAHP 5713,,Unknown,Unknown,8,1.875,1,0,0,5,3,0,0.7384839343007108,485,0,15,0,15,0.0,100.0,15,15,0,0,0,15,0,8,1.0,15,3,15,20,1.3333333333333333,20,0,1.0,0.0,,
528,1000606,UR265,KH0501,UR265,UR265,,Proyecto Incahuasi,12703-2014,,Unknown,Incahuasi,5,2.8,1,0,0,5,0,0,0.8664020728440598,578,0,14,14,0,100.0,0.0,14,14,0,0,0,14,0,2,1.0,14,2,14,14,1.0,14,0,1.0,0.0,,
513,1000560,UR249,KH0485,UR249,UR249,,"Ethnologisches Museum, Berlin, Germany",VA 42578,,"Central Coast, Peru",Pachacamac,4,3.75,2,0,0,0,4,0,0.8583456621601157,34,0,15,14,0,100.0,0.0,14,14,0,0,1,15,0,3187,1.0714285714285714,15,13,36,132,8.8,6,126,0.045454545454545456,0.9545454545454546,,
134,1000420,HP001,KH0533,HP001,HP001,HP/AR 001,Museo de Sitio de Pachacamac,MSP 1385A/RN 43366,,near Lima,Pachacamac,6,2.3333333333333335,1,0,0,6,0,1,0.8516894148986327,40,0,14,0,14,0.0,100.0,14,14,0,0,0,14,0,2003,1.0,14,1,53,184,13.142857142857142,0,184,0.0,1.0,,
404,1000378,UR129,KH0368,UR129,UR129,,"Museum of Worldculture, Goteborg, Sweden",30.2.16e,,Unknown,Unknown,2,7.0,1,0,0,0,2,0,0.6758631538323606,99,0,14,0,0,0.0,0.0,0,14,0,0,0,14,0,457,1.0,14,7,20,53,3.7857142857142856,0,53,0.0,1.0,"* unless otherwise noted, pendant cords are attached by opening twist end and passing primary cord through",
231,1000303,UR027,KH0262,UR027,UR027,,"Museum Fur Volkerkunde, Munich, W. Germany",s/n B,,Nazca,Atarco,4,4.25,2,0,0,3,1,0,0.8161267710277978,509,0,17,0,14,0.0,100.0,14,14,0,0,3,17,0,1,1.2142857142857142,17,2,14,17,1.0,3,13,0.17647058823529413,0.7647058823529411,1) UR027 is one of the group of khipu from Atarco that came to the museum in Munich from Prof. Ubbelohde-Doering in 1931/32.  These khipu (all unnumbered) were said to have been found all together in a mass of strings/khipu.  UR027 is one of 5 khipu that are tied or spliced together.,"at twisted (doubled) end, khipu is spliced to UR028.  <br/>at twisted (doubled) end, khipu is spliced to UR028."
123,1000031,AS207C,KH0227,AS207C,AS207C,,"Museum of Science, Buffalo, New York",C14459,,Unknown,Unknown,3,4.666666666666667,1,0,0,2,1,1,0.8509901929019189,415,0,14,0,0,0.0,0.0,0,14,0,0,0,0,0,6,1.0,14,3,18,18,1.2857142857142858,0,0,0.0,0.0,This khipu is attached to AS207A (40.5-43.5 cm on the primary cord of AS207A).  <br/>Additional notes can be found on pg 69 of Ascher and  Ascher 1987,
448,1000485,UR178,KH0416,UR178,UR178,,"American Museum of Natural History, NY",B/3453A,,Unknown,Cajamarquilla,1,14.0,1,0,0,1,0,0,0.252687468210989,621,0,14,0,14,0.0,100.0,14,14,0,0,0,14,0,4,1.0,14,1,57,57,4.071428571428571,7,2,0.12280701754385964,0.03508771929824561,REGARDING KNOTS ON UR178:,"<br/>Space of 6.0 cm to knot, space of 7.5 cm from knot to cord group."
558,6000000,AS001,AS001,AS001,AS001,,"Museum of the American Indian, Heye Foundation",17/8826,,Unknown,Unknown,4,7.75,3,0,2,4,0,0,0.9430013890968969,350,0,31,0,0,0.0,0.0,0,14,2,3,17,0,0,14,2.2142857142857144,31,4,19,54,1.7419354838709677,0,0,0.0,0.0,,
72,1000086,AS129,KH0144,AS129,AS129,,"Museum für Völkerkunde, Berlin",VA77098,,Unknown,Ica,2,7.0,1,0,0,0,2,0,0.7801516781370111,323,0,14,0,0,0.0,0.0,0,14,0,0,0,0,0,1914,1.0,14,6,54,158,11.285714285714286,0,0,0.0,0.0,"For a complete listing of Ica quipus, see AS100.<br/>(Ascher #2) By spacing, the quipe is separated into 2 gorups of 7 pendants each.  Both groups have the same color pattern: MB, EB, B, MB:W, B:W, W, W. <br/>(Ascher #3) With the exception of the first position, values in both groups are in the same relative order.  Specifically, Pi7 > Pi2 > Pi4 > Pi3 > Pi5 > Pi6  where i = 1, 2. <br/>(Ascher #4)  With the exception of the 6th position, the values of group 2 are greater than those in corresponding positions in group 1. <br/>(Ascher #5)  The last value in group 1 is the sum of 3 other values in the group:  P17 = P11 + P13 + P16 (where the numerals are to be read as subscripts--cjb).<br/>(Ascher #6) a.  Two pairs of values in  group 1 have the same sum.  In both pairs, the values are 3 positions apart.  P11 + P14 = P13 + P16.  b)  With a discrepancy of 1, the sum is the same for a pair of values in corresponding positions in both groups.  P13 + P16 ~ P23 + P26 (again numerals to be read as subscripts--cjb)",
549,1000652,UR285,KH0523,UR285,UR285,,"Museo Nac., Pueblo Libre",36212,,Unknown,"Armatambo, Huaca San Pedro",1,14.0,1,0,0,0,1,0,0.8348401196581062,618,4,14,0,14,0.0,100.0,14,14,0,0,0,0,14,1,1.0,14,6,12,16,1.1428571428571428,8,8,0.5,0.5,,
280,1000256,UR080,KH0317,UR080,UR080,,Puruchuco Museum,23,khipu bicromo cerrado,Puruchuco,Huaquerones,8,1.75,1,0,0,2,6,0,0.2737105839546313,559,0,14,14,0,100.0,0.0,14,14,0,0,0,14,0,3,1.0,14,4,8,9,0.6428571428571429,0,9,0.0,1.0,"Wrapped loosely in spiral.  Doubled end inside.  With pendants facing away, spiral rolls up from right to left: Z","Urton thinks primary cord is olive green; Brezine sees more blue, such as GL.  Characteristic Puruchuco primary cord arrangement: (TG-MB) - TG - MB.  Blue portions of cord have 12-13 2-ply  components; brown has 26 2 ply components, counted at ravelled end. <br/>Urton thinks primary cord is olive green; Brezine sees more blue, such as GL.  Characteristic Puruchuco primary cord arrangement: (TG-MB) - TG - MB.  Blue portions of cord have 12-13 2-ply  components; brown has 26 2 ply components, counted at ravelled end."
93,1000060,AS174,KH0191,AS174,AS174,,"Museum für Völkerkunde, Berlin",VA16145 B,,Unknown,Between Ica and Pisco,7,3.857142857142857,3,0,0,1,6,0,0.9249937241236909,240,0,27,0,0,0.0,0.0,0,13,0,0,14,0,0,11,2.076923076923077,27,5,20,54,2.0,0,0,0.0,0.0,"For a complete listing of all quipu from ""Between Ica and Pisco"" see AS098.<br/>See Ascher and Ascher 1987:1055-1056 for additional notes.",
275,1000252,UR075,KH0312,UR075,UR075,,Puruchuco Museum,19,khipu bichromo cerrado,Puruchuco,Huaquerones,12,1.0833333333333333,1,0,0,12,0,0,0.4070101691658017,564,0,13,13,0,100.0,0.0,13,13,0,0,0,13,0,3,1.0,13,1,12,12,0.9230769230769231,0,12,0.0,1.0,,"<br/>Typical Puruchuco primary cord structure: two plain components, one barberpole component.  W - KB - (W-KB)"
522,1000600,UR259,KH0495,UR259,UR259,,Proyecto Incahuasi,9228-13A,,Unknown,Incahuasi,1,13.0,1,0,0,0,1,0,0.5609320338143832,575,0,13,13,0,100.0,0.0,13,13,0,0,0,13,0,2,1.0,13,2,14,14,1.0769230769230769,9,5,0.6428571428571429,0.35714285714285715,,
224,1000000,UR019,KH0255,UR019,UR019,,"Centro Mallqui, Leymebamba, Amazonas",CMA-480/LC1-109.3,Khipu de algodon,Chachapoyas,Leymebamba,4,4.5,2,0,0,2,2,1,0.500880370560504,513,0,18,4,8,33.0,67.0,12,13,0,0,5,18,0,5,1.3846153846153846,18,7,8,14,0.7777777777777778,1,13,0.07142857142857142,0.9285714285714286,,
75,1000092,AS134,KH0150,AS134,AS134,,"Museum für Völkerkunde, Berlin",VA42581,,Unknown,Pachacamac,6,2.1666666666666665,1,0,0,2,4,1,0.3279563650923878,283,0,13,0,0,0.0,0.0,0,13,0,0,0,0,0,18,1.0,13,2,11,27,2.076923076923077,0,0,0.0,0.0,See AS097 for all Pachacamac khipus.,
92,1000059,AS173,KH0190,AS173,AS173,,"Museum für Völkerkunde, Berlin",VA16145(B),,Unknown,Between Ica and Pisco,3,5.0,2,0,0,1,2,1,0.8973681811269217,251,1,15,0,0,0.0,0.0,0,13,0,0,2,0,0,18,1.1538461538461537,15,4,27,40,2.6666666666666665,0,0,0.0,0.0,"For a complete listing of all quipu from ""Between Ica and Pisco"" see AS098.<br/>See Ascher and Ascher 1987:1053 for additional interpretations.",
389,1000288,UR117A,KH0354,UR117A,UR117A,,"Museum of Worldculture, Goteborg, Sweden",32.7.3,,Unknown,Paracas,7,2.2857142857142856,2,0,0,1,5,0,0.6519129113774024,561,0,16,12,0,100.0,0.0,12,13,0,0,3,16,0,1,1.2307692307692308,16,8,8,11,0.6875,2,9,0.18181818181818182,0.8181818181818182,"(1) UR 117 A, B & C are attached to each other.  The knotted end of the primary cords are slipped through the doubled end of the following primary cord.<br/>nan",<br/>Pendant 13 passes through the looped end of khipu UR117B.  The beginning of this cord is broken with no primary cord in the space.  The measurements are read as the khipu is mounted.
77,1000114,AS139,KH0155,AS139,AS139,,"Museum für Völkerkunde, Berlin",VA42598,,Unknown,Pachacamac,3,4.666666666666667,2,0,0,1,1,1,0.8115573510197968,324,0,14,0,0,0.0,0.0,0,13,0,0,1,0,0,287,1.0769230769230769,14,2,12,26,1.8571428571428572,0,0,0.0,0.0,See AS097 for a listing of all Pachacamac khipus.,
346,1000072,UR1116,KH0130,AS116,UR1116,,"Museum für Völkerkunde, Berlin",VA47125,,Unknown,Ica,2,6.5,1,0,0,1,1,0,0.664950515204453,299,0,13,0,0,0.0,0.0,0,13,0,0,0,13,0,42,1.0,13,3,20,53,4.076923076923077,53,0,1.0,0.0,"See AS100 for a complete listing of ""Ica"" quipus.",
137,1000423,HP004,KH0536,HP004,HP004,HP/AR 004,Museo de Sitio de Pachacamac,MSP 1389/RN 43367,,Unknown,Pachacamac,10,5.1,4,0,0,10,0,0,0.8369669871083026,220,0,51,0,17,0.0,100.0,17,13,0,0,38,51,0,26,3.923076923076923,51,6,22,90,1.7647058823529411,1,89,0.011111111111111112,0.9888888888888889,,
141,1000427,HP008,KH0540,HP008,HP008,HP/AR 008,Museo de Sitio de Pachacamac,MSP 1394/RN 43375,,Unknown,Pachacamac,1,18.0,3,0,0,0,1,0,0.8201639752122405,56,0,18,12,0,100.0,0.0,12,12,0,0,6,18,0,149,1.5,18,8,19,57,3.1666666666666665,0,57,0.0,1.0,,
146,1000432,HP013,KH0545,HP013,HP013,HP/AR 013,Museo de Sitio de Pachacamac,MSP 1403/RN 43384,,Unknown,Pachacamac,2,7.5,3,0,0,0,2,0,0.28426683829680055,139,0,15,0,13,0.0,100.0,13,12,0,0,3,15,0,27,1.25,15,8,11,45,3.0,0,45,0.0,1.0,,
524,1000602,UR261,KH0497,UR261,UR261,,Proyecto Incahuasi,9228-13C,,Unknown,Incahuasi,2,6.0,1,0,0,1,1,0,0.5014909279842976,83,0,12,12,0,100.0,0.0,12,12,0,0,0,12,0,28,1.0,12,2,14,28,2.3333333333333335,2,26,0.07142857142857142,0.9285714285714286,,
410,1000452,UR134,KH0374,UR134,UR134,,"Lowe Art Museum, University of Miami",94.0064.04,,Unknown,"Chancay, Central Coast",1,12.0,1,0,0,0,1,0,0.737025699762467,506,0,12,0,12,0.0,100.0,12,12,0,0,0,12,0,0,1.0,12,5,12,12,1.0,0,12,0.0,1.0,,<br/>0.0-1.5 cm ravelled end to thread-wrap (AB)
277,1000244,UR077,KH0314,UR077,UR077,,Puruchuco Museum,4c,,Puruchuco,Unknown,6,4.166666666666667,2,0,0,2,4,0,0.4000069533026869,531,0,25,12,0,100.0,0.0,12,12,0,0,13,23,2,41,2.0833333333333335,25,2,3,13,0.52,0,13,0.0,1.0,,<br/>Primary cord probably had another color previously
78,1000117,AS142,KH0158,AS142,AS142,,"Museum für Völkerkunde, Berlin",VA47124B,,Unknown,Ica,2,9.0,2,0,0,1,1,1,0.7767278093896329,399,0,18,0,0,0.0,0.0,0,12,0,0,6,0,0,8,1.5,18,2,18,22,1.2222222222222223,0,0,0.0,0.0,See AS100 for other Ica khipus,<br/>The main cord is finished by being bent back and inserted through its own strands.
426,1000404,UR151,KH0391,UR151,UR151,,Museo Regional de Ica,01530-02,,Unknown,Valle de Ica Hacienda Callango Ocucaje,2,10.0,2,0,0,1,1,0,0.9788582212669439,17,0,20,2,8,20.0,80.0,10,12,0,0,8,20,0,134,1.6666666666666667,20,6,13,97,4.85,0,97,0.0,1.0,"1) No wool noted in examination of the khipu<br/>1) Pendants 2 and 3 are one continuous lenght cord. They are bound together by the subsidiaries, which encircle both cords. Here the subs are noted under pendant 2.<br/>2) 2s1 and 2s2: The subs are knotted together at 2.5<br/>3) 4s2 is tied back to the pendant string with a knot 3.0 cm after its attachment<br/>4) 5 & 6 are the same cord<br/>5) Knot in pendant at 7.5 cm. Knotted section 4.0 cm<br/>5) A diagram<br/>6) Pendant 78.8 are one continuous length of string, knotted around pendant<br/>7) The knots are spaced at, in many cases along most of the length of the string. It seems likely that this is a decimal khipu",
545,1000621,UR279,KH0518,UR279,UR279,,Proyecto Incahuasi,13838-2014,,Unknown,Incahuasi,1,12.0,1,0,0,1,0,0,0.7682071945516507,92,0,12,12,0,100.0,0.0,12,12,0,0,0,12,0,74,1.0,12,1,26,60,5.0,8,52,0.13333333333333333,0.8666666666666667,,
207,1000646,JC022,KH0629,JC022,JC022,,Proyecto Incahuasi,PAI-1443-2016,,Unknown,Incahuasi,2,6.0,1,0,0,1,1,0,0.5689648119165835,631,3,12,12,0,100.0,0.0,12,12,0,0,0,0,12,1,1.0,12,2,7,17,1.4166666666666667,2,15,0.11764705882352941,0.8823529411764706,,
191,1000630,JC006,KH0613,JC006,JC006,,Proyecto Incahuasi,PAI-002-2016,,Unknown,Incahuasi,2,6.0,1,0,0,2,0,0,0.7761418792239836,646,8,12,12,0,100.0,0.0,12,12,0,0,0,0,12,16,1.0,12,2,17,72,6.0,58,14,0.8055555555555556,0.19444444444444445,,
5,1000186,AS015,KH0016,AS015,AS015,,"University Museum, University of Pennsylvania",SA4035,,Unknown,Unknown,3,4.0,1,0,0,0,3,0,0.7020872991780167,403,0,12,0,0,0.0,0.0,0,12,0,0,0,0,0,0,1.0,12,5,9,9,0.75,0,0,0.0,0.0,"1. Construction note: (a) A W colored cord of 11.0 cm was formed into a circle.  (b) This was attached to the main cord by passing it around the main cord and then through itself.  (c) A long W colored cord was then attached to it.  The resultant loop was 5.0 cm with a 43.0 cm tail.  Spaced along the tail are single knots and small (c) flags.  The flags are short cords, 1.0 cm to 2.5 cm in length, each with a finished end, attached in the same manner as + subsidiaries, colored either B or W.  Starting from where the tail is attached to the loop, it is arranged as follows: 4.0 cm, 1s, 4.0 cm, 1s, 3.0 cm, 1s, 2.0 cm, B flag (1.5 cm), 1.5 cm, 1s, 1.5 cm, W flag (1.5 cm), 2.5 cm, 1s, 2.0 cm, B blag (2.0 cm), 2.0 cm, B flag (1.0 cm), 1.5 cm, W flag (2.5 cm), 2.5 cm, 1s, 4.0 cm, 1s, 1.5 cm, W flag (2.0 cm), 1.0 cm, W flag (2.0 cm), 1.5 cm.  (See Ascher notes page 54.)<br/>2. The flags can be placed in 1-1 correspondence with the pendants carrying knots.  Pendants 1 to 9 are colored B, W, B, B, B, B, W, W, W.  The flags are in the same color order.<br/>3. Just as there are 9 pendants with knots and 9 flags, there are 9s knots on the tail.  The s knots and flags can be placed in 1-1 correspondence.  The s knots and flags are grouped by being interspersed with each other.  The 5 knot groups are of sizes 3, 1, 2, 1, 2.  The 5 flag groups are of size 1, 2, 1, 3, 2.  Hence, flag group 5-i corresponds to knot group i (mod 5) for i = 1, 2, 3, 4, 5.<br/>4. See AS025 for similar use of flags and knots",<br/>There is a loop attachment at 6.0 cm.
